uqnr,personnr,psu,prov,head_popgrp,head_sex,head_age,hsg_maind,hsg_walls,hsg_roof,hsg_floor,hsg_cond_wall,hsg_cond_roof,hsg_cond_floor,hsg_rm_tot,hsg_tenure,hsg_rent,hsg_rdp,hsg_subsidy,wat_drinkwat,wat_dist,wat_time,wat_pipe,wat_treat,wat_mun_source,wat_meter,wat_pay,wat_inte_12mth,wat_inte_2days,wat_inte_altsource,wat_inte_15days,wat_bottle,san_toil,san_share,san_location,san_distance,san_washfac,san_wash,eng_access,eng_mainelect,eng_mains,eng_supply,eng_cook,eng_light,eng_wheat,eng_sheat,eng_loadshed_freq,eng_light_alt,eng_cook_alt,eng_pay,swr_rub,swr_sepwaste,swr_env_rub,swr_env_lit,swr_env_wat,swr_env_air,swr_env_lan,swr_env_noi,com_phone,com_cell,com_cell_total,com_int_fixed,com_int_mobile,com_int_pubwifi,com_int_stud,com_int_work,com_int_libr,com_int_cafe,com_mail_post,com_mail_Pbag,com_mail_Postnet,com_mail_Other,tra_taxi,tra_bus,tra_train,tra_taxi_trips,tra_taxi_cost,tra_taxi_dist,tra_bus_trips,tra_bus_cost,tra_bus_dist,tra_train_trips,tra_train_cost,tra_train_dist,hhw_hltfac,hhw_transp,hhw_time,fsd_hung_adult,fsd_hung_child,fsd_worried,fsd_healthy,fsd_fewfoods,fsd_fewfoods_days,fsd_skipped,fsd_skipped_days,fsd_ateless,fsd_ateless_days,fsd_ranout,fsd_ranout_days,fsd_hungry,fsd_whlday,agr_agri,agr_agrino,agr_agrdecmaker,agr_agri_type_live,agr_agri_type_poul,agr_agri_type_grai,agr_agri_type_indus,agr_agri_type_fruit,agr_agri_type_fod,agr_agri_type_fish,agr_agri_type_for,agr_agri_type_game,agr_mainuse,agr_plant_farm,agr_plant_back,agr_plant_schl,agr_plant_comm,agr_plant_vrd,agr_plant_oth,fin_inc_sal,fin_inc_buss,fin_inc_rem,fin_inc_pen,fin_inc_grant,fin_inc_agric,fin_inc_none,fin_inc_oth,fin_inc_main,fin_rem,fin_pen,fin_reqinc,fin_compinc,fin_exp,hwl_vehicle,hwl_totveh,hwl_domw,hwl_status,hwl_happy,hwl_assets_tv,hwl_assets_pool,hwl_assets_dvd,hwl_assets_paytv,hwl_assets_ac,hwl_assets_comp,hwl_assets_vac,hwl_assets_dishw,hwl_assets_washm,HWL_Assets_tumd,hwl_assets_freezer,hwl_assets_fridge,hwl_assets_estove,hwl_assets_microw,hwl_assets_sink,hwl_assets_secure,hwl_assets_hometh,hwl_assets_geyser,hwl_assets_solarg,hwl_assets_solarp,hwl_assets_rainwtnk,hwl_assets_borehole,hwl_assets_piano,hwl_assets_radio,hwl_assets_Gstove,hwl_res_name,Q1ntLanguage,Q2Dwelling,hholdsz,mobphon_hh,smartphone_hh,onemed_hh,chld5yr_hh,chld17yr_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,totalgrnt_hh,undisab_hh,disab_hh,sevdisab_hh,econact_hh,totmhinc,stratum,geotype,metro,metro_code,rotation,house_wgt
976100940000000801,01,97610094000,9,1,2,61,1,1,2,7,4,4,4,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,5,5,1,8,4,1,9,5,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,3000,2,8,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,8,5,3,0,2,4,1,5800,5,3910,0,0,0,2,9710,90204,2,2,17,4,539.02081682
976100940000002401,01,97610094000,9,1,2,31,1,1,8,6,4,4,4,7,5,88,2,2,6,1,1,1,3,1,2,2,2,8,88,8,2,2,2,1,8,1,1,1,2,1,2,1,1,1,9,1,3,7,1,9,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,3000,4,7,2,88,2,4,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,7,1,1,1,1,0,0,0,0,2200,0,0,0,0,0,1,2200,90204,2,2,17,4,874.075252453
976100940000012001,01,97610094000,9,1,1,77,1,1,2,7,4,3,4,6,5,88,2,2,6,1,1,1,3,1,2,2,2,8,88,8,2,5,2,2,8,1,1,1,2,1,2,5,1,5,5,1,9,4,1,11,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,8888888,8888888,3500,3,8,2,88,2,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,1,5,2,1,0,0,1,2,0,5,5180,2,2,1,0,5180,90204,2,2,17,4,428.37434993
976100940000013601,01,97610094000,9,1,2,67,1,1,8,7,4,4,4,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,1,9,1,2,4,1,9,5,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,3,9,1,2,2,4,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,3,7,1,6,4,3,0,1,3,1,3000,5,3780,0,0,0,1,6780,90204,2,2,17,4,474.164957917
976101950000000901,01,97610195000,9,1,1,76,1,1,8,6,4,4,4,12,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,2,2,1,8,1,1,1,2,1,2,1,1,1,1,1,3,4,1,9,5,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,3000,4,7,1,1,2,3,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,7,1,5,4,4,0,0,2,1,0,1,2010,0,1,0,0,2010,90214,2,2,17,4,428.37434993
976101950000002501,01,97610195000,9,1,1,64,1,1,8,6,4,4,4,8,5,88,2,2,5,2,1,1,3,2,8,8,8,8,88,8,1,5,2,2,8,1,1,1,2,1,2,5,1,5,9,1,8,4,1,9,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,5000,4,7,2,88,2,4,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,3,3,2,0,0,0,1,0,2,2340,1,1,0,0,2340,90214,2,2,17,4,551.523776552
976101950000004101,01,97610195000,9,1,2,49,1,1,2,7,4,4,4,7,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,1,1,1,3,2,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,2,9,1,1,2,3,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,7,1,2,1,1,0,0,1,0,3000,0,0,0,0,0,1,3000,90214,2,2,17,4,918.688478267
976101950000005701,01,97610195000,9,1,2,67,1,1,2,6,4,4,4,10,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,5,5,1,3,4,1,9,5,2,2,2,2,2,2,2,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,3,8,1,1,2,3,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,7,1,15,6,5,0,4,10,1,2700,13,7490,0,0,0,1,10190,90214,2,2,17,4,474.164957917
976101950000007301,01,97610195000,9,1,2,49,1,1,8,6,4,4,4,9,5,88,2,2,1,8,8,8,3,2,8,8,8,8,88,8,2,2,2,1,8,2,1,1,2,1,2,1,1,1,1,1,3,2,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,10000,2,9,1,1,2,3,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,7,1,4,3,3,0,1,1,0,21583,0,0,0,0,0,1,21583,90214,2,2,17,4,918.688478267
976101950000008901,01,97610195000,9,1,2,79,1,1,8,7,4,4,4,8,5,88,2,2,6,3,6,2,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,1,9,1,3,4,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,2,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,3000,4,7,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,1,3,3,2,0,0,0,1,0,2,2360,1,1,1,0,2360,90214,2,2,17,4,474.164957917
976101950000010501,01,97610195000,9,1,2,59,1,1,8,6,4,4,4,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,5,1,1,1,1,3,4,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,4,6,2,88,2,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,7,1,3,3,3,0,0,0,0,0,2,700,0,0,0,0,700,90214,2,2,17,4,539.02081682
976101950000012101,01,97610195000,9,1,2,31,1,1,8,7,4,4,4,9,5,88,2,2,2,8,8,8,3,1,2,2,2,8,88,8,2,5,2,2,8,1,1,1,2,1,2,5,1,9,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,3500,4,8,2,88,2,4,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,7,1,8,3,0,0,3,6,0,0,5,2270,0,0,0,0,2270,90214,2,2,17,4,874.075252453
976101950000015301,01,97610195000,9,1,2,37,1,1,2,7,4,4,4,8,5,88,1,2,6,1,1,1,3,1,2,2,2,8,88,8,2,5,2,2,8,1,1,1,2,1,2,5,7,5,5,1,8,4,1,9,5,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,2500,3,6,2,88,2,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,7,1,10,5,4,0,0,6,0,0,8,3450,1,1,1,0,3450,90214,2,2,17,4,918.688478267
976102520000000301,01,97610252000,9,1,1,36,1,2,2,7,4,4,4,6,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,1,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,1000,5,4,1,1,2,4,3,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,7,1,3,2,2,0,0,1,0,0,2,830,0,0,0,0,830,90211,2,2,17,4,872.818878811
976102520000002501,01,97610252000,9,1,2,38,1,1,2,6,4,4,4,5,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,5,2,2,8,2,1,1,2,1,2,5,1,1,9,1,3,4,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,6,120,0,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,2,1,2,2,2,3,2600,8888888,6000,3,9,2,88,2,4,3,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,7,1,10,3,3,0,4,7,0,5257,6,2880,0,0,0,1,10737,90211,2,2,17,4,918.688478267
976102520000004701,01,97610252000,9,1,1,63,1,2,2,6,4,4,4,15,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,5,1,1,9,1,8,4,1,9,2,2,2,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,5,8888888,8888888,8000,5,8,1,1,2,4,3,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,7,1,5,4,3,0,0,1,1,7257,2,3060,0,0,0,2,10317,90211,2,2,17,4,551.523776552
976102520000006901,01,97610252000,9,1,1,48,1,2,2,7,4,4,4,3,5,88,2,2,9,1,1,1,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,1,1,1,9,1,3,4,1,9,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,888,8888,888,20,500,0,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,2,2,2,2,1,8888888,8888888,8000,5,7,1,1,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,7,1,2,2,1,0,0,0,0,10629,0,0,0,0,0,2,10629,90211,2,2,17,4,872.818878811
976102520000009101,01,97610252000,9,1,2,88,1,2,2,7,3,3,3,5,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,5,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,34,0,888,8888,888,888,8888,888,2,1,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,6000,5,8,2,88,2,5,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,7,1,2,2,0,0,0,0,2,0,2,4000,1,1,0,0,4000,90211,2,2,17,4,474.164957917
976102520000011301,01,97610252000,9,1,2,25,1,2,2,7,3,2,3,10,5,88,2,2,9,1,1,1,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,1,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,32,0,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,2500,5,6,2,88,2,5,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,7,1,3,2,2,0,1,1,0,880,2,830,0,0,0,1,1710,90211,2,2,17,4,874.075252453
976102520000013501,01,97610252000,9,1,2,74,1,2,2,7,4,4,4,7,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,1,1,1,9,1,8,3,1,9,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,888,8888,888,2,150,0,888,8888,888,6,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,1,2,2,2,2,2,2,2,4,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,6000,5,6,2,88,2,4,3,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,7,1,2,1,0,0,0,1,1,0,2,2470,0,1,0,0,2470,90211,2,2,17,4,474.164957917
976102880000000701,01,97610288000,9,1,2,68,1,1,8,6,4,4,4,9,5,88,2,2,6,1,1,1,3,1,2,2,2,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,1,9,1,3,4,1,9,5,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,2,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,5000,3,8,1,1,2,4,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,7,1,9,4,4,0,3,5,1,0,8,5090,0,0,0,0,5090,90209,2,2,17,4,474.164957917
976102880000003901,01,97610288000,9,1,2,69,1,1,8,6,4,4,4,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,2,2,1,8,1,1,1,2,1,2,1,1,1,5,1,3,2,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,5,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,2,9,1,1,2,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,7,1,5,3,3,0,0,1,2,26704,3,4480,0,0,0,2,31184,90209,2,2,17,4,474.164957917
976102880000007101,01,97610288000,9,1,1,34,1,1,2,7,4,4,4,4,6,88,2,2,5,1,1,1,3,2,8,8,8,8,88,8,2,5,2,2,8,1,1,1,2,1,2,1,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,90,0,888,8888,888,888,8888,888,1,2,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,2,2,2,2,2,8888888,8888888,2500,3,7,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,3,2,2,0,1,1,0,600,0,0,1,1,1,1,600,90209,2,2,17,4,859.610082884
976102880000010301,01,97610288000,9,1,1,28,1,1,2,7,4,4,4,4,6,88,1,2,16,1,1,1,3,2,8,8,8,8,88,8,2,5,1,2,8,1,1,1,2,1,2,1,1,5,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,1500,4,3,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,1,1,1,0,0,0,0,0,1,350,0,0,0,0,350,90209,2,2,17,4,859.610082884
976102880000011901,01,97610288000,9,1,1,40,1,1,2,7,4,4,4,8,5,88,1,2,6,1,1,1,3,1,1,2,1,2,88,1,2,5,2,2,8,1,1,1,2,1,2,1,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,2,2,2,2,8888888,8888888,1000,3,6,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,1,1,1,0,0,0,0,0,1500,1,350,0,0,0,1,1850,90209,2,2,17,4,872.818878811
976102880000013501,01,97610288000,9,1,2,61,1,1,8,6,4,4,4,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,2,2,2,1,8,1,1,1,2,1,2,1,1,1,9,1,8,2,1,9,5,2,2,2,2,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,2,9,2,88,2,3,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,7,1,9,5,5,1,3,4,1,25000,4,1920,0,0,0,1,26920,90209,2,2,17,4,539.02081682
976103330000000301,01,97610333000,9,1,1,55,1,2,2,6,3,4,4,6,5,88,2,2,2,8,8,8,3,1,2,2,2,8,88,8,2,6,2,2,8,2,1,1,2,1,2,5,1,5,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,40,0,8,88,0,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,5,8,2,88,2,4,3,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,7,1,5,3,2,0,0,3,0,2400,4,1790,0,0,0,1,4190,90210,2,2,17,4,551.523776552
976103330000003301,01,97610333000,9,1,2,53,1,2,8,7,4,4,4,10,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,6,2,2,8,2,1,1,2,1,2,1,1,1,9,1,8,4,1,7,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,8000,4,7,2,88,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,7,1,2,2,2,0,0,0,0,1050,1,350,0,0,0,1,1400,90210,2,2,17,4,539.02081682
976103330000006301,01,97610333000,9,1,2,54,1,2,2,7,4,2,4,6,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,7,2,2,8,2,1,1,2,1,2,5,1,1,9,1,3,4,1,9,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,4,6,2,88,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,7,1,3,1,0,0,1,2,0,2000,2,830,0,0,0,1,2830,90210,2,2,17,4,539.02081682
976103330000009301,01,97610333000,9,1,2,66,1,2,8,6,5,5,5,9,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,5,2,2,8,2,1,1,4,1,2,5,1,1,5,1,3,4,1,7,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,888,8888,888,2,60,0,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,1,1,2,2,2,5,8888888,1500,5000,5,7,2,88,2,5,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,7,1,4,1,0,0,1,2,1,0,4,4940,0,0,0,0,6440,90210,2,2,17,4,474.164957917
976103330000018301,01,97610333000,9,1,2,55,1,2,8,6,3,3,3,8,5,88,2,2,3,8,8,8,3,2,8,8,8,8,88,8,1,5,2,2,8,2,1,1,2,1,2,1,1,1,9,1,8,4,1,9,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,40,0,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,5,7,2,88,2,4,3,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,7,1,6,1,1,0,2,5,0,2800,3,1440,0,0,0,1,4240,90210,2,2,17,4,539.02081682
